# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1837368	1837970	+	MJEBLD_01762	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH78
contig_1	cds	1837985	1838626	+	MJEBLD_01763	444.0	4.2e-158	1.0	0.991	0.995	UniRef:UniRef90_Q6MH79
contig_1	cds	1838619	1839119	+	MJEBLD_01764	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH80
contig_1	cds	1839116	1839751	-	MJEBLD_01765	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH81
contig_1	cds	1839830	1840360	+	MJEBLD_01766	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH82
contig_1	cds	1840371	1840784	+	MJEBLD_01767	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH83
contig_1	cds	1840794	1841276	+	MJEBLD_01768	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH84
contig_1	cds	1841312	1842079	-	MJEBLD_01769	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH85
contig_1	cds	1842193	1843191	+	MJEBLD_01770	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH86
contig_1	cds	1843225	1844178	-	MJEBLD_01771	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH87
contig_1	cds	1844162	1844527	-	MJEBLD_01772	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH88
contig_1	cds	1844677	1846032	+	MJEBLD_01773	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH89
contig_1	cds	1846114	1847049	+	MJEBLD_01774	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH90
contig_1	cds	1847046	1847858	+	MJEBLD_01775	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009B6F3BF
contig_1	cds	1847840	1848376	+	MJEBLD_01776	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH92
contig_1	cds	1848527	1849417	+	MJEBLD_01777	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH93
contig_1	cds	1849420	1849830	-	MJEBLD_01778	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH94
contig_1	cds	1850022	1850294	+	MJEBLD_01779	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH95
contig_1	cds	1850291	1851481	-	MJEBLD_01780	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH96
contig_1	cds	1851563	1852039	-	MJEBLD_01781	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH97
contig_1	cds	1852048	1852452	-	MJEBLD_01782	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH98
contig_1	cds	1852561	1852920	+	MJEBLD_01783	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MH99
contig_1	cds	1852936	1853481	+	MJEBLD_01784	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHA0
contig_1	cds	1853492	1853881	+	MJEBLD_01785	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHA1
contig_1	cds	1853857	1855923	-	MJEBLD_01786	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHA2
contig_1	cds	1855936	1856400	-	MJEBLD_01787	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002DEE7A9
contig_1	cds	1856384	1857517	-	MJEBLD_01788	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHA4
contig_1	cds	1857737	1858660	+	MJEBLD_01789	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHA5
contig_1	cds	1858698	1860242	-	MJEBLD_01790	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHA6
contig_1	cds	1860322	1860681	+	MJEBLD_01791	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHA7
contig_1	cds	1860824	1861639	+	MJEBLD_01792	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHA8
contig_1	cds	1861676	1862077	+	MJEBLD_01793	267.0	1.9e-90	1.0	0.924	1.0	UniRef:UniRef90_K7ZCH1
contig_1	cds	1862236	1862598	+	MJEBLD_01794	231.0	1.1e-76	1.0	1.0	0.950	UniRef:UniRef90_K7ZH82
contig_1	cds	1862664	1863311	-	MJEBLD_01795	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHB1
contig_1	cds	1863549	1864277	+	MJEBLD_01796	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHB2
contig_1	cds	1864274	1865872	-	MJEBLD_01797	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHB3
contig_1	cds	1866053	1866775	+	MJEBLD_01798	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHB4
contig_1	cds	1866782	1867444	+	MJEBLD_01799	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHB5
contig_1	cds	1867441	1869195	-	MJEBLD_01800	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHB6
contig_1	cds	1869311	1869829	-	MJEBLD_01801	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHB7
contig_1	cds	1869935	1870360	+	MJEBLD_01802	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHB8
contig_1	cds	1870373	1870852	-	MJEBLD_01803	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHB9
contig_1	cds	1870971	1871462	-	MJEBLD_01804	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHC0
contig_1	cds	1871462	1871638	-	MJEBLD_01805	96.7	2.3e-25	0.983	0.983	0.860	UniRef:UniRef90_UPI00130E6653
contig_1	cds	1871812	1873182	+	MJEBLD_01806	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003170010
contig_1	cds	1873205	1873600	+	MJEBLD_01807	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHC2
contig_1	cds	1873493	1875307	-	MJEBLD_01808	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHC3
contig_1	cds	1875360	1875785	-	MJEBLD_01809	290.0	2.7e-99	1.0	0.972	1.0	UniRef:UniRef90_K7YZL8
contig_1	cds	1875871	1876638	+	MJEBLD_01810	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHC4
contig_1	cds	1876690	1877199	+	MJEBLD_01811	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHC6
contig_1	cds	1877150	1878721	-	MJEBLD_01812	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHC7
contig_1	cds	1878831	1880066	+	MJEBLD_01813	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHC8
contig_1	cds	1880118	1881038	-	MJEBLD_01814	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHC9
contig_1	cds	1881245	1881622	+	MJEBLD_01815	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00045C0FB7
contig_1	cds	1881662	1882219	+	MJEBLD_01816	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHD0
contig_1	cds	1882380	1882949	+	MJEBLD_01817	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHD1
contig_1	cds	1883073	1883846	+	MJEBLD_01818	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHD2
contig_1	cds	1884004	1884624	-	MJEBLD_01819	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHD3
contig_1	cds	1884690	1885976	-	MJEBLD_01820	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHD4
contig_1	cds	1886102	1887019	-	MJEBLD_01821	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHD5
contig_1	cds	1887126	1887893	+	MJEBLD_01822	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002ED5782
contig_1	cds	1887883	1889472	-	MJEBLD_01823	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHD7
contig_1	cds	1889647	1890069	-	MJEBLD_01824	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHD8
contig_1	cds	1890217	1890693	-	MJEBLD_01825	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHD9
contig_1	ncRNA	1890791	1891174	+	MJEBLD_01826	203.5	5.4e-27	-	-	-	RFAM:RF00010
contig_1	cds	1891264	1892598	+	MJEBLD_01827	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHE0
contig_1	cds	1892703	1894070	+	MJEBLD_01828	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHE1
contig_1	cds	1894149	1894946	-	MJEBLD_01829	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHE2
contig_1	cds	1895037	1896215	-	MJEBLD_01830	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHE3
contig_1	cds	1896394	1897977	+	MJEBLD_01831	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHE4
contig_1	cds	1897987	1899195	+	MJEBLD_01832	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHE5
contig_1	cds	1899192	1901246	+	MJEBLD_01833	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHE6
contig_1	cds	1901316	1903100	+	MJEBLD_01834	1189.0	0.0	1.0	0.977	1.0	UniRef:UniRef90_K7YTB9
contig_1	cds	1903115	1903834	-	MJEBLD_01835	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHE8
contig_1	cds	1903815	1904078	-	MJEBLD_01836	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHE9
contig_1	cds	1904065	1905606	-	MJEBLD_01837	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHF0
contig_1	cds	1905603	1906412	-	MJEBLD_01838	536.0	2.1e-192	1.0	0.968	1.0	UniRef:UniRef90_Q6MHF1
contig_1	cds	1906759	1907448	+	MJEBLD_01839	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHF2
contig_1	cds	1907469	1908035	-	MJEBLD_01840	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002DAACB1
contig_1	cds	1908160	1908786	-	MJEBLD_01841	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHF5
contig_1	cds	1908799	1909596	-	MJEBLD_01842	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHF6
contig_1	cds	1909597	1910409	-	MJEBLD_01843	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHF7
contig_1	cds	1910366	1911196	-	MJEBLD_01844	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHF8
contig_1	cds	1911219	1911749	-	MJEBLD_01845	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHF9
contig_1	cds	1911877	1912683	-	MJEBLD_01846	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHG0
contig_1	cds	1912733	1913257	-	MJEBLD_01847	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHG1
contig_1	cds	1913345	1914382	-	MJEBLD_01848	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHG2
contig_1	cds	1914382	1914882	-	MJEBLD_01849	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHG3
contig_1	cds	1914984	1915619	+	MJEBLD_01850	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHG4
contig_1	cds	1915631	1917238	+	MJEBLD_01851	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHG5
contig_1	cds	1917241	1918020	+	MJEBLD_01852	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHG6
contig_1	cds	1918020	1919498	+	MJEBLD_01853	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHG7
contig_1	cds	1919498	1919878	+	MJEBLD_01854	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHG8
contig_1	cds	1919884	1920819	+	MJEBLD_01855	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHG9
contig_1	cds	1920833	1922455	-	MJEBLD_01856	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHH0
contig_1	cds	1922581	1923378	+	MJEBLD_01857	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHH1
contig_1	cds	1923380	1924453	-	MJEBLD_01858	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHH2
contig_1	cds	1924645	1926477	-	MJEBLD_01859	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHH3
contig_1	cds	1926506	1927117	-	MJEBLD_01860	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001E3E72F5
contig_1	cds	1927306	1928835	+	MJEBLD_01861	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHH5
contig_1	cds	1928882	1930435	+	MJEBLD_01862	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHH6
contig_1	cds	1930432	1931250	-	MJEBLD_01863	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHH7
contig_1	cds	1931250	1933082	-	MJEBLD_01864	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHH8
contig_1	cds	1933191	1933565	-	MJEBLD_01865	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHH9
contig_1	cds	1933576	1934346	-	MJEBLD_01866	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHI0
contig_1	cds	1934343	1935614	-	MJEBLD_01867	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHI1
contig_1	cds	1935601	1936356	-	MJEBLD_01868	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHI2
contig_1	cds	1936353	1937144	-	MJEBLD_01869	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHI3
contig_1	cds	1937152	1937871	-	MJEBLD_01870	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003217980
contig_1	cds	1938020	1938754	+	MJEBLD_01871	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHI4
contig_1	cds	1938811	1939371	+	MJEBLD_01872	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHI5
contig_1	cds	1939384	1940094	+	MJEBLD_01873	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHI6
contig_1	cds	1940095	1940865	-	MJEBLD_01874	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHI7
contig_1	cds	1940948	1942033	-	MJEBLD_01875	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHI8
contig_1	cds	1942043	1942981	-	MJEBLD_01876	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHI9
contig_1	cds	1943083	1944456	-	MJEBLD_01877	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHJ1
contig_1	cds	1944468	1944869	-	MJEBLD_01878	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHJ2
contig_1	cds	1944954	1945931	-	MJEBLD_01879	663.0	6.1e-241	1.0	0.997	1.0	UniRef:UniRef90_Q6MHJ3
contig_1	cds	1946031	1948019	-	MJEBLD_01880	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHJ4
contig_1	cds	1948098	1949357	+	MJEBLD_01881	831.0	6.7e-304	1.0	0.954	1.0	UniRef:UniRef90_Q6MHJ5
contig_1	cds	1949357	1950499	+	MJEBLD_01882	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHJ6
contig_1	cds	1950496	1950612	-	MJEBLD_01883	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHJ7
contig_1	cds	1950845	1951903	+	MJEBLD_01884	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHJ8
contig_1	cds	1951912	1953096	+	MJEBLD_01885	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHJ9
contig_1	cds	1953171	1953587	+	MJEBLD_01886	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00056FED00
contig_1	cds	1953593	1954012	+	MJEBLD_01887	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHK0
contig_1	cds	1954012	1954257	+	MJEBLD_01888	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHK1
contig_1	cds	1954267	1955583	-	MJEBLD_01889	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHK2
contig_1	cds	1955657	1956442	-	MJEBLD_01890	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHK3
contig_1	cds	1956444	1958186	-	MJEBLD_01891	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHK4
contig_1	cds	1958201	1959169	-	MJEBLD_01892	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHK5
contig_1	cds	1959382	1960902	+	MJEBLD_01893	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHK7
contig_1	cds	1960899	1961543	+	MJEBLD_01894	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHK8
contig_1	cds	1961664	1962074	+	MJEBLD_01895	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHK9
contig_1	cds	1962116	1963972	-	MJEBLD_01896	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHL0
contig_1	cds	1964097	1964723	+	MJEBLD_01897	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHL1
contig_1	cds	1964746	1965417	-	MJEBLD_01898	380.0	3.6e-133	0.848	1.0	0.995	UniRef:UniRef90_Q6MHL2
contig_1	cds	1965418	1967934	+	MJEBLD_01899	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHL3
contig_1	cds	1967936	1968625	+	MJEBLD_01900	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHL4
contig_1	cds	1968622	1969785	-	MJEBLD_01901	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHL5
contig_1	cds	1969788	1970315	-	MJEBLD_01902	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHL7
contig_1	cds	1970376	1971143	+	MJEBLD_01903	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00045C1753
contig_1	cds	1971160	1971741	+	MJEBLD_01904	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHL8
contig_1	cds	1972211	1973503	-	MJEBLD_01905	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHL9
contig_1	cds	1973640	1974248	+	MJEBLD_01906	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHM0
contig_1	cds	1974338	1974682	+	MJEBLD_01907	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHM1
contig_1	cds	1975148	1975519	+	MJEBLD_01908	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHM2
contig_1	cds	1975832	1976275	+	MJEBLD_01909	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHM3
contig_1	cds	1976365	1976862	-	MJEBLD_01910	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHM4
contig_1	cds	1976865	1977749	-	MJEBLD_01911	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHM5
contig_1	cds	1977874	1978572	+	MJEBLD_01912	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHM6
contig_1	cds	1978593	1978763	+	MJEBLD_01913	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHM7
contig_1	cds	1978782	1979168	-	MJEBLD_01914	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHM8
contig_1	cds	1979322	1980044	-	MJEBLD_01915	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHM9
contig_1	cds	1980161	1980829	-	MJEBLD_01916	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHN0
contig_1	cds	1980887	1981228	-	MJEBLD_01917	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHN1
contig_1	cds	1981332	1981553	-	MJEBLD_01918	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000AAEFB4B
contig_1	cds	1981726	1982616	+	MJEBLD_01919	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHN2
contig_1	cds	1982629	1983498	-	MJEBLD_01920	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHN3
contig_1	ncRNA-region	1983491	1983588	-	-	65.6	3.9e-08	-	-	-	RFAM:RF00167
contig_1	cds	1983723	1984253	-	MJEBLD_01921	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHN4
contig_1	cds	1984433	1984834	+	MJEBLD_01922	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002F35865
contig_1	cds	1985063	1985428	-	MJEBLD_01923	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0012FEA537
contig_1	cds	1985467	1986246	-	MJEBLD_01924	531.0	9.6e-191	1.0	0.932	0.996	UniRef:UniRef90_Q6MHN7
contig_1	cds	1986398	1987354	-	MJEBLD_01925	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHN8
contig_1	cds	1987384	1987785	-	MJEBLD_01926	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHN9
contig_1	cds	1987913	1988623	+	MJEBLD_01927	491.0	1.5e-175	1.0	0.901	1.0	UniRef:UniRef90_K7YT51
contig_1	cds	1988756	1989067	+	MJEBLD_01928	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHP1
contig_1	cds	1989109	1989525	+	MJEBLD_01929	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHP2
contig_1	cds	1989525	1990577	+	MJEBLD_01930	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00045C0EE8
contig_1	cds	1990570	1991745	+	MJEBLD_01931	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHP5
contig_1	cds	1991742	1993568	+	MJEBLD_01932	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHP6
contig_1	cds	1993565	1994590	+	MJEBLD_01933	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHP7
contig_1	cds	1994609	1995508	+	MJEBLD_01934	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHP8
contig_1	cds	1995486	1996646	-	MJEBLD_01935	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHP9
contig_1	cds	1996636	1997298	-	MJEBLD_01936	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHQ0
contig_1	cds	1997464	1998336	+	MJEBLD_01937	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHQ1
contig_1	cds	1998314	1998490	-	MJEBLD_01938	-	-	-	-	-	-
contig_1	cds	1998698	1999753	-	MJEBLD_01939	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHQ2
contig_1	cds	1999757	2000464	-	MJEBLD_01940	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHQ3
contig_1	cds	2000457	2001281	-	MJEBLD_01941	534.0	8.0e-191	1.0	0.823	1.0	UniRef:UniRef90_Q6MHQ5
contig_1	cds	2001367	2002455	+	MJEBLD_01942	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHQ4
contig_1	cds	2002452	2004032	+	MJEBLD_01943	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHQ6
contig_1	cds	2004020	2004790	+	MJEBLD_01944	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000317C2A7
contig_1	cds	2004773	2005612	-	MJEBLD_01945	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHQ8
contig_1	cds	2005624	2006550	-	MJEBLD_01946	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHQ9
contig_1	cds	2006583	2007530	-	MJEBLD_01947	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHR0
contig_1	cds	2007728	2007904	-	MJEBLD_01948	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHR1
contig_1	cds	2008041	2009774	-	MJEBLD_01949	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHR2
contig_1	cds	2009767	2010348	-	MJEBLD_01950	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHR3
contig_1	cds	2010345	2011370	-	MJEBLD_01951	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHR4
contig_1	cds	2011408	2013441	+	MJEBLD_01952	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHR5
contig_1	cds	2013630	2014727	+	MJEBLD_01953	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHR6
contig_1	cds	2014727	2015110	+	MJEBLD_01954	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHR7
contig_1	cds	2015190	2015594	-	MJEBLD_01955	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHR8
contig_1	cds	2015835	2016317	-	MJEBLD_01956	290.0	1.2e-98	1.0	0.909	0.938	UniRef:UniRef90_Q6MHR9
contig_1	cds	2016599	2018650	+	MJEBLD_01957	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHS1
contig_1	cds	2018647	2019516	+	MJEBLD_01958	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHS2
contig_1	cds	2019532	2020596	+	MJEBLD_01959	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P62635
contig_1	cds	2020723	2022828	+	MJEBLD_01960	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHS4
contig_1	cds	2022833	2023594	-	MJEBLD_01961	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHS5
contig_1	cds	2023741	2024943	-	MJEBLD_01962	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHS6
contig_1	cds	2025096	2025911	+	MJEBLD_01963	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHS7
contig_1	cds	2025977	2027626	+	MJEBLD_01964	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHS8
contig_1	cds	2027714	2028376	-	MJEBLD_01965	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHS9
contig_1	cds	2028384	2029688	-	MJEBLD_01966	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHT0
contig_1	cds	2029840	2030193	+	MJEBLD_01967	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHT1
contig_1	cds	2030190	2030870	+	MJEBLD_01968	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHT2
contig_1	cds	2030867	2031874	-	MJEBLD_01969	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHT3
contig_1	cds	2031867	2033084	-	MJEBLD_01970	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHT4
contig_1	cds	2033081	2034430	-	MJEBLD_01971	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHT5
contig_1	cds	2034427	2035446	-	MJEBLD_01972	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MHT6
