# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	2130164	2132137	-	MJEBLD_02059		hypothetical protein	RefSeq:WP_011165696.1, SO:0001217, UniParc:UPI0000225338, UniRef:UniRef100_Q6MI24, UniRef:UniRef50_Q6MI24, UniRef:UniRef90_Q6MI24
contig_1	cds	2132355	2132615	+	MJEBLD_02060	fdx	2Fe-2S ferredoxin-type domain-containing protein	COG:C, COG:COG0633, RefSeq:WP_048349790.1, SO:0001217, UniParc:UPI0002DAA50D, UniRef:UniRef100_UPI0002DAA50D, UniRef:UniRef50_A0A940R8B3, UniRef:UniRef90_A0A1Z3N515
contig_1	cds	2132662	2133642	+	MJEBLD_02061	phnP	MBL fold metallo-hydrolase	COG:COG1235, COG:P, SO:0001217, UniParc:UPI0000225337, UniRef:UniRef100_Q6MI25, UniRef:UniRef50_A0A162GLR3, UniRef:UniRef90_A0A1Z3N504
contig_1	cds	2133657	2134493	-	MJEBLD_02062		Putative lipoprotein	RefSeq:WP_011165694.1, SO:0001217, UniParc:UPI0000225336, UniRef:UniRef100_Q6MI26, UniRef:UniRef50_A0A1Z3N501, UniRef:UniRef90_Q6MI26
contig_1	cds	2134548	2136920	-	MJEBLD_02063	mrcB	peptidoglycan glycosyltransferase	COG:COG0744, COG:M, EC:2.4.99.28, EC:3.4.16.4, KEGG:K05365, SO:0001217, UniParc:UPI0000225335, UniRef:UniRef100_Q6MI27, UniRef:UniRef50_A0A942DRB1, UniRef:UniRef90_Q6MI27
contig_1	cds	2136947	2137606	+	MJEBLD_02064		hypothetical protein	PFAM:PF00166.26
contig_1	cds	2137617	2139047	+	MJEBLD_02065		Alginate export domain-containing protein	RefSeq:WP_011165691.1, SO:0001217, UniParc:UPI0000225333, UniRef:UniRef100_Q6MI29, UniRef:UniRef50_K7Z1N1, UniRef:UniRef90_K7Z1N1
contig_1	cds	2139221	2139595	+	MJEBLD_02066		hypothetical protein	RefSeq:WP_011165690.1, SO:0001217, UniParc:UPI0000225332, UniRef:UniRef100_Q6MI30, UniRef:UniRef50_K7ZC73, UniRef:UniRef90_Q6MI30
contig_1	cds	2139657	2141030	-	MJEBLD_02067		hypothetical protein	RefSeq:WP_011165689.1, SO:0001217, UniParc:UPI0000225331, UniRef:UniRef100_Q6MI31, UniRef:UniRef50_K7YSV6, UniRef:UniRef90_Q6MI31
contig_1	cds	2141363	2142562	+	MJEBLD_02068	epmB	Lysine 2,3-aminomutase	COG:COG1509, COG:E, EC:5.4.3.2, KEGG:K01843, RefSeq:WP_038451663.1, SO:0001217, UniParc:UPI0003172D6E, UniRef:UniRef100_Q6MI32, UniRef:UniRef50_Q6MI32, UniRef:UniRef90_Q6MI32
contig_1	cds	2142833	2143666	+	MJEBLD_02069	flgL	Flagellin	COG:COG1344, COG:N, KEGG:K02406, RefSeq:WP_011165687.1, SO:0001217, UniParc:UPI000022532F, UniRef:UniRef100_Q6H8R5, UniRef:UniRef50_A0A944TP59, UniRef:UniRef90_K7YYZ9
contig_1	cds	2143715	2145160	-	MJEBLD_02070	tar	Putative methyl-accepting chemotaxis protein	COG:COG0840, COG:T, RefSeq:WP_011165686.1, SO:0001217, UniParc:UPI000022532E, UniRef:UniRef100_Q6MI34, UniRef:UniRef50_K7ZGZ3, UniRef:UniRef90_Q6MI34
contig_1	cds	2145396	2145890	-	MJEBLD_02071		Outer membrane protein beta-barrel domain-containing protein	RefSeq:WP_011165685.1, SO:0001217, UniParc:UPI000022532D, UniRef:UniRef100_Q6MI35, UniRef:UniRef50_K7YSV3, UniRef:UniRef90_K7YSV3
contig_1	cds	2145962	2148250	-	MJEBLD_02072	uvrD	DNA 3'-5' helicase	COG:COG0210, COG:L, RefSeq:WP_011165684.1, SO:0001217, UniParc:UPI000022532C, UniRef:UniRef100_Q6MI36, UniRef:UniRef50_Q6MI36, UniRef:UniRef90_Q6MI36
contig_1	cds	2148424	2149761	+	MJEBLD_02073		hypothetical protein	RefSeq:WP_231839206.1, SO:0001217, UniParc:UPI001E57FE00, UniRef:UniRef100_UPI001E57FE00, UniRef:UniRef50_A0A150WT72, UniRef:UniRef90_K7ZC70
contig_1	cds	2149762	2150361	+	MJEBLD_02074		Organic solvent tolerance protein	RefSeq:WP_011165682.1, SO:0001217, UniParc:UPI000022532A, UniRef:UniRef100_Q6MI38, UniRef:UniRef50_K7YYZ5, UniRef:UniRef90_Q6MI38
contig_1	cds	2150424	2151233	-	MJEBLD_02075	damX	A rare lipoprotein A	COG:COG3266, COG:D, RefSeq:WP_226988047.1, SO:0001217, UniParc:UPI0002F4AB17, UniRef:UniRef100_Q6MI39, UniRef:UniRef50_A0A514X0Q1, UniRef:UniRef90_K7ZGY9
contig_1	cds	2151367	2152218	+	MJEBLD_02076	suhB	Inositol-1-monophosphatase	COG:COG0483, COG:G, EC:3.1.3.25, KEGG:K01092, RefSeq:WP_011165680.1, SO:0001217, UniParc:UPI0000225328, UniRef:UniRef100_Q6MI40, UniRef:UniRef50_K7YSU1, UniRef:UniRef90_K7YSU1
contig_1	cds	2152215	2153000	-	MJEBLD_02077		Murein L,D-transpeptidase catalytic domain family protein	RefSeq:WP_011165679.1, SO:0001217, UniParc:UPI0000225327, UniRef:UniRef100_Q6MI41, UniRef:UniRef50_K7Z1L8, UniRef:UniRef90_K7Z1L8
contig_1	cds	2153107	2153646	-	MJEBLD_02078		Type 1 fimbrial protein	RefSeq:WP_011165678.1, SO:0001217, UniParc:UPI0000225326, UniRef:UniRef100_Q6MI42, UniRef:UniRef50_K7ZC69, UniRef:UniRef90_Q6MI42
contig_1	cds	2153821	2154117	-	MJEBLD_02079		hypothetical protein	RefSeq:WP_011165677.1, SO:0001217, UniParc:UPI0000225325, UniRef:UniRef100_Q6MI43, UniRef:UniRef50_K7ZGY4, UniRef:UniRef90_K7ZGY4
contig_1	cds	2154151	2154432	-	MJEBLD_02080		UPF0337 protein Bd3330	RefSeq:WP_038448462.1, SO:0001217, UniParc:UPI000044FB36, UniRef:UniRef100_Q6MI44, UniRef:UniRef50_Q6MI44, UniRef:UniRef90_Q6MI44
contig_1	cds	2154657	2155220	+	MJEBLD_02081	fliL	Flagellar protein FliL	COG:COG1580, COG:N, KEGG:K02415, RefSeq:WP_226988046.1, SO:0001217, UniParc:UPI000ACA1B09, UniRef:UniRef100_Q6MI45, UniRef:UniRef50_A0A3T0RUG3, UniRef:UniRef90_Q6MI45
contig_1	cds	2155230	2156231	+	MJEBLD_02082	fliM	flagellar motor switch protein FliM	COG:COG1868, COG:N, GO:0001539, GO:0009288, RefSeq:WP_011165674.1, SO:0001217, UniParc:UPI0000225322, UniRef:UniRef100_Q6MI46, UniRef:UniRef50_T0RLU8, UniRef:UniRef90_K7ZC65
contig_1	cds	2156240	2156608	+	MJEBLD_02083	fliN	Flagellar motor switch protein FliN	COG:COG1886, COG:NU, RefSeq:WP_011165673.1, SO:0001217, UniParc:UPI0000225321, UniRef:UniRef100_Q6MI47, UniRef:UniRef50_A0A1F4NRY3, UniRef:UniRef90_K7YYX6
contig_1	cds	2156620	2157288	+	MJEBLD_02084	fliO	flagellar biosynthetic protein FliO	COG:COG3190, COG:N, GO:0016020, GO:0044781, RefSeq:WP_226988045.1, SO:0001217, UniParc:UPI0002DF3984, UniRef:UniRef100_Q6MI48, UniRef:UniRef50_A0A514XLZ9, UniRef:UniRef90_K7ZGY2
contig_1	cds	2157285	2158043	+	MJEBLD_02085	fliP	flagellar type III secretion system pore protein FliP	COG:COG1338, COG:N, GO:0009306, GO:0016020, KEGG:K02419, RefSeq:WP_011165671.1, SO:0001217, UniParc:UPI000022531F, UniRef:UniRef100_Q6MI49, UniRef:UniRef50_A0A448JAJ5, UniRef:UniRef90_Q6MI49
contig_1	cds	2158052	2158324	+	MJEBLD_02086	fliQ	flagellar biosynthesis protein FliQ	COG:COG1987, COG:N, GO:0016020, GO:0044780, KEGG:K02420, RefSeq:WP_011165670.1, SO:0001217, UniParc:UPI000022531E, UniRef:UniRef100_Q3V7R1, UniRef:UniRef50_A0A807LAX6, UniRef:UniRef90_Q3V7R1
contig_1	cds	2158324	2159103	+	MJEBLD_02087	fliR	flagellar biosynthetic protein FliR	COG:COG1684, COG:N, GO:0006605, GO:0016020, GO:0044780, KEGG:K02421, RefSeq:WP_011165669.1, SO:0001217, UniParc:UPI000022531D, UniRef:UniRef100_Q3V7R2, UniRef:UniRef50_A0A4Q6BXX0, UniRef:UniRef90_Q3V7R2
contig_1	cds	2159136	2160197	+	MJEBLD_02088	flhB	flagellar biosynthesis protein FlhB	COG:COG1377, COG:N, GO:0015031, GO:0016020, GO:0044780, KEGG:K02401, RefSeq:WP_011165668.1, SO:0001217, UniParc:UPI000022531C, UniRef:UniRef100_Q6MI50, UniRef:UniRef50_A0A3T0RUN3, UniRef:UniRef90_Q6MI50
contig_1	cds	2160197	2162296	+	MJEBLD_02089	flhA	flagellar biosynthesis protein FlhA	COG:COG1298, COG:N, GO:0016020, GO:0044780, KEGG:K02400, RefSeq:WP_011165667.1, SO:0001217, UniParc:UPI000022531B, UniRef:UniRef100_Q6MI51, UniRef:UniRef50_A0A840QCM0, UniRef:UniRef90_A0A150WNZ1
contig_1	cds	2162286	2163719	+	MJEBLD_02090	flhF	flagellar biosynthesis protein FlhF	COG:COG1419, COG:N, GO:0003924, GO:0005525, GO:0044781, RefSeq:WP_038448452.1, SO:0001217, UniParc:UPI0002F5D81E, UniRef:UniRef100_Q6MI52, UniRef:UniRef50_A0A952P5T9, UniRef:UniRef90_Q6MI52
contig_1	cds	2163716	2164546	+	MJEBLD_02091	flhG	Flagellar biosynthesis switch protein	COG:COG0455, COG:DN, RefSeq:WP_011165665.1, SO:0001217, UniParc:UPI0000225319, UniRef:UniRef100_Q6MI53, UniRef:UniRef50_A0A958KCQ2, UniRef:UniRef90_Q6MI53
contig_1	cds	2164626	2165411	+	MJEBLD_02092	fliA	RNA polymerase sigma factor	COG:COG1191, COG:K, KEGG:K02405, RefSeq:WP_011165664.1, SO:0001217, UniParc:UPI0000225318, UniRef:UniRef100_Q6MI54, UniRef:UniRef50_A0A924V5M3, UniRef:UniRef90_Q6MI54
contig_1	cds	2165975	2166406	+	MJEBLD_02093		Cep192/Spd-2-like domain-containing protein	RefSeq:WP_144313796.1, SO:0001217, UniParc:UPI00030DD844, UniRef:UniRef100_Q6MI56, UniRef:UniRef50_K7YYW4, UniRef:UniRef90_Q6MI56
contig_1	cds	2166419	2167540	-	MJEBLD_02094	rpoD	RNA polymerase sigma factor	COG:COG0568, COG:K, KEGG:K03089, RefSeq:WP_011165661.1, SO:0001217, UniParc:UPI0000225315, UniRef:UniRef100_Q6MI57, UniRef:UniRef50_Q6MI57, UniRef:UniRef90_Q6MI57
contig_1	cds	2167549	2167854	-	MJEBLD_02095		Polyhydroxyalkanoic acid system protein	RefSeq:WP_011165660.1, SO:0001217, UniParc:UPI0000225314, UniRef:UniRef100_Q6MI58, UniRef:UniRef50_Q6MI58, UniRef:UniRef90_Q6MI58
contig_1	cds	2168040	2169854	+	MJEBLD_02096	aspS	aspartate--tRNA ligase	COG:COG0173, COG:J, EC:6.1.1.12, EC:6.1.1.23, GO:0000166, GO:0003676, GO:0004812, GO:0004815, GO:0005524, GO:0005737, GO:0006418, GO:0006422, GO:0016874, GO:0050560, RefSeq:WP_038448450.1, SO:0001217, UniParc:UPI0002DE6694, UniRef:UniRef100_Q6MI59, UniRef:UniRef50_Q6MI59, UniRef:UniRef90_Q6MI59
contig_1	cds	2169937	2170599	-	MJEBLD_02097		Adhesin domain-containing protein	RefSeq:WP_011165658.1, SO:0001217, UniParc:UPI0000225312, UniRef:UniRef100_Q6MI60, UniRef:UniRef50_A0A150WNQ1, UniRef:UniRef90_K7ZC59
contig_1	cds	2170674	2171444	+	MJEBLD_02098		DUF1266 domain-containing protein	RefSeq:WP_011165657.1, SO:0001217, UniParc:UPI0000225311, UniRef:UniRef100_Q6MI61, UniRef:UniRef50_Q6MI61, UniRef:UniRef90_Q6MI61
contig_1	cds	2171550	2171996	+	MJEBLD_02099		hypothetical protein	RefSeq:WP_011165656.1, SO:0001217, UniParc:UPI0000225310, UniRef:UniRef100_Q6MI62, UniRef:UniRef50_A0A1Z3N528, UniRef:UniRef90_A0A1Z3N528
contig_1	cds	2172037	2173146	-	MJEBLD_02100	cpaF	Flp pilus assembly protein, ATPase	COG:COG4962, COG:W, RefSeq:WP_011165655.1, SO:0001217, UniParc:UPI000022530F, UniRef:UniRef100_Q6MI63, UniRef:UniRef50_Q6MI63, UniRef:UniRef90_Q6MI63
contig_1	cds	2173143	2174444	-	MJEBLD_02101	cpaC	Flp pilus assembly protein	COG:COG4964, COG:W, RefSeq:WP_011165654.1, SO:0001217, UniParc:UPI000022530E, UniRef:UniRef100_Q6MI64, UniRef:UniRef50_K7Z1I7, UniRef:UniRef90_K7Z1I7
contig_1	cds	2174520	2175626	-	MJEBLD_02102	baeS	Histidine kinase	COG:COG0642, COG:T, RefSeq:WP_041583624.1, SO:0001217, UniParc:UPI000306AD61, UniRef:UniRef100_Q6MI65, UniRef:UniRef50_A0A952P4U0, UniRef:UniRef90_K7ZC57
contig_1	cds	2175847	2178000	+	MJEBLD_02103		DUF342 domain-containing protein	COG:COG1340, COG:S, RefSeq:WP_011165652.1, SO:0001217, UniParc:UPI000022530C, UniRef:UniRef100_Q6MI66, UniRef:UniRef50_A0A150WIB3, UniRef:UniRef90_Q6MI66
contig_1	cds	2178056	2179324	+	MJEBLD_02104	ytcJ	Metal-dependent hydrolase	COG:COG1574, COG:R, RefSeq:WP_011165651.1, SO:0001217, UniParc:UPI000022530B, UniRef:UniRef100_Q6MI67, UniRef:UniRef50_K7ZGX4, UniRef:UniRef90_K7ZGX4
contig_1	cds	2179317	2180192	-	MJEBLD_02105		hypothetical protein	RefSeq:WP_011165650.1, SO:0001217, UniParc:UPI000022530A, UniRef:UniRef100_Q6MI68, UniRef:UniRef50_K7YSP4, UniRef:UniRef90_Q6MI68
contig_1	cds	2180201	2180683	-	MJEBLD_02106		Flp pilus assembly protein RcpC/CpaB domain-containing protein	RefSeq:WP_050792931.1, SO:0001217, UniParc:UPI0006809112, UniRef:UniRef100_UPI0006809112, UniRef:UniRef50_A0A514WZT2, UniRef:UniRef90_K7Z1I0
contig_1	cds	2180649	2180831	-	MJEBLD_02107		hypothetical protein	
contig_1	cds	2180780	2181514	-	MJEBLD_02108		hypothetical protein	RefSeq:WP_011165648.1, SO:0001217, UniParc:UPI0000225308, UniRef:UniRef100_Q6MI70, UniRef:UniRef50_K7YYU9, UniRef:UniRef90_Q6MI70
contig_1	cds	2181514	2181858	-	MJEBLD_02109		Pilus assembly protein	RefSeq:WP_048349786.1, SO:0001217, UniParc:UPI00030678FE, UniRef:UniRef100_UPI00030678FE, UniRef:UniRef50_K7ZGX2, UniRef:UniRef90_Q6MI71
contig_1	cds	2181861	2182130	-	MJEBLD_02110		Pilus assembly protein	RefSeq:WP_011165646.1, SO:0001217, UniParc:UPI0000225306, UniRef:UniRef100_Q6MI72, UniRef:UniRef50_Q6MI72, UniRef:UniRef90_Q6MI72
contig_1	cds	2182228	2182515	-	MJEBLD_02111		hypothetical protein	RefSeq:WP_011165645.1, SO:0001217, UniParc:UPI0000225305, UniRef:UniRef100_Q6MI73, UniRef:UniRef50_A0A150WP95, UniRef:UniRef90_Q6MI73
contig_1	cds	2182707	2183570	+	MJEBLD_02112	folD	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	COG:COG0190, COG:H, GO:0000105, GO:0004477, GO:0004488, GO:0005829, GO:0006164, GO:0009086, GO:0035999, SO:0001217, UniRef:UniRef50_Q6MI74, UniRef:UniRef90_Q6MI74
contig_1	cds	2183584	2184624	+	MJEBLD_02113	pobA	Oxidase-related protein	COG:COG5749, COG:H, RefSeq:WP_011165643.1, SO:0001217, UniParc:UPI0000225303, UniRef:UniRef100_Q6MI75, UniRef:UniRef50_Q6MI75, UniRef:UniRef90_Q6MI75
contig_1	cds	2184626	2185729	+	MJEBLD_02114		Phytase-like domain-containing protein	COG:COG4222, COG:S, RefSeq:WP_011165642.1, SO:0001217, UniParc:UPI0000225302, UniRef:UniRef100_Q6MI76, UniRef:UniRef50_Q6MI76, UniRef:UniRef90_Q6MI76
contig_1	cds	2185733	2187037	+	MJEBLD_02115	rlmK	SAM-dependent methyltransferase	COG:COG1092, COG:J, RefSeq:WP_011165641.1, SO:0001217, UniParc:UPI0000225301, UniRef:UniRef100_Q6MI77, UniRef:UniRef50_Q6MI77, UniRef:UniRef90_Q6MI77
contig_1	cds	2187305	2188237	+	MJEBLD_02116		hypothetical protein	RefSeq:WP_011165640.1, SO:0001217, UniParc:UPI0000225300, UniRef:UniRef100_Q6MI78, UniRef:UniRef50_Q6MI78, UniRef:UniRef90_Q6MI78
contig_1	cds	2188295	2188582	-	MJEBLD_02117		DUF3817 domain-containing protein	RefSeq:WP_011165639.1, SO:0001217, UniParc:UPI00002252FF, UniRef:UniRef100_Q6MI79, UniRef:UniRef50_Q6MI79, UniRef:UniRef90_Q6MI79
contig_1	cds	2188661	2189323	-	MJEBLD_02118	ypfH	Serine esterase	COG:COG0400, COG:R, RefSeq:WP_011165638.1, SO:0001217, UniParc:UPI00002252FE, UniRef:UniRef100_Q6MI80, UniRef:UniRef50_Q6MI80, UniRef:UniRef90_Q6MI80
contig_1	cds	2189327	2190346	-	MJEBLD_02119	ygiD	4,5-DOPA dioxygenase extradiol	EC:1.13.11.-, EC:1.13.11.29, KEGG:K15777, SO:0001217, UniParc:UPI00002252FD, UniRef:UniRef100_Q6MI81, UniRef:UniRef50_Q6MI81, UniRef:UniRef90_Q6MI81
contig_1	cds	2190384	2191178	+	MJEBLD_02120		hypothetical protein	RefSeq:WP_011165636.1, SO:0001217, UniParc:UPI00002252FC, UniRef:UniRef100_Q6MI82, UniRef:UniRef50_K7YSL9, UniRef:UniRef90_Q6MI82
contig_1	cds	2191186	2192475	-	MJEBLD_02121	dnaK	Molecular chaperone, Hsp70 family	COG:COG0443, COG:O, RefSeq:WP_011165635.1, SO:0001217, UniParc:UPI00002252FB, UniRef:UniRef100_Q6MI83, UniRef:UniRef50_M4VSI5, UniRef:UniRef90_Q6MI83
contig_1	cds	2192619	2193752	+	MJEBLD_02122	tonB	3D domain-containing protein	COG:COG0810, COG:M, RefSeq:WP_231839203.1, SO:0001217, UniParc:UPI001E3D3D4E, UniRef:UniRef100_Q6MI84, UniRef:UniRef50_K7ZC46, UniRef:UniRef90_K7ZC46
contig_1	cds	2193787	2194806	-	MJEBLD_02123		hypothetical protein	RefSeq:WP_011165633.1, SO:0001217, UniParc:UPI00002252F9, UniRef:UniRef100_Q6MI85, UniRef:UniRef50_K7YYS7, UniRef:UniRef90_K7YYS7
contig_1	cds	2194912	2195466	+	MJEBLD_02124		Soluble ligand binding domain-containing protein	RefSeq:WP_011165632.1, SO:0001217, UniParc:UPI00002252F8, UniRef:UniRef100_Q6MI86, UniRef:UniRef50_Q6MI86, UniRef:UniRef90_Q6MI86
contig_1	cds	2195466	2196746	+	MJEBLD_02125		O-antigen ligase-related domain-containing protein	RefSeq:WP_011165631.1, SO:0001217, UniParc:UPI00002252F7, UniRef:UniRef100_Q6MI87, UniRef:UniRef50_Q6MI87, UniRef:UniRef90_Q6MI87
contig_1	cds	2196746	2198014	+	MJEBLD_02126	melB	Putative polysaccharide deacetylase	COG:COG2211, COG:G, RefSeq:WP_011165630.1, SO:0001217, UniParc:UPI00002252F6, UniRef:UniRef100_Q6MI88, UniRef:UniRef50_Q6MI88, UniRef:UniRef90_Q6MI88
contig_1	cds	2198118	2199539	+	MJEBLD_02127		Polysaccharide chain length determinant N-terminal domain-containing protein	RefSeq:WP_011165629.1, SO:0001217, UniParc:UPI00002252F5, UniRef:UniRef100_Q6MI89, UniRef:UniRef50_A0A514WZR4, UniRef:UniRef90_Q6MI89
contig_1	cds	2199546	2200691	+	MJEBLD_02128	pgaB	Putative polysaccharide deacetylase	COG:COG0726, COG:GM, RefSeq:WP_041583623.1, SO:0001217, UniParc:UPI00030B68ED, UniRef:UniRef100_Q6MI90, UniRef:UniRef50_Q6MI90, UniRef:UniRef90_Q6MI90
contig_1	cds	2200788	2201081	+	MJEBLD_02129		Zinc/iron-chelating domain-containing protein	SO:0001217, UniRef:UniRef50_A0A258VPR0
contig_1	cds	2201235	2202281	+	MJEBLD_02130		hypothetical protein	RefSeq:WP_011165626.1, SO:0001217, UniParc:UPI00002252F2, UniRef:UniRef100_Q6MI92, UniRef:UniRef50_Q6MI92, UniRef:UniRef90_Q6MI92
contig_1	cds	2202327	2203070	+	MJEBLD_02131		Outer membrane beta-barrel domain-containing protein	RefSeq:WP_011165625.1, SO:0001217, UniParc:UPI00002252F1, UniRef:UniRef100_Q6MI93, UniRef:UniRef50_K7Z1F3, UniRef:UniRef90_K7Z1F3
contig_1	cds	2203082	2203549	-	MJEBLD_02132	rfaE	D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase	COG:COG2870, COG:M, RefSeq:WP_011165624.1, SO:0001217, UniParc:UPI00002252F0, UniRef:UniRef100_Q6MI94, UniRef:UniRef50_Q6MI94, UniRef:UniRef90_Q6MI94
contig_1	cds	2203555	2204343	-	MJEBLD_02133		Putative metalloendopeptidase	RefSeq:WP_011165623.1, SO:0001217, UniParc:UPI00002252EF, UniRef:UniRef100_Q6MI95, UniRef:UniRef50_A0A162GKL2, UniRef:UniRef90_K7YYR9
contig_1	cds	2204358	2205119	-	MJEBLD_02134	rsmE	Ribosomal RNA small subunit methyltransferase E	COG:COG1385, COG:J, RefSeq:WP_011165622.1, SO:0001217, UniParc:UPI00002252EE, UniRef:UniRef100_Q6MI96, UniRef:UniRef50_A0A4V2AZX2, UniRef:UniRef90_Q6MI96
contig_1	cds	2205116	2206015	-	MJEBLD_02135	prmA	Ribosomal protein L11 methyltransferase	COG:COG2264, COG:J, RefSeq:WP_011165621.1, SO:0001217, UniParc:UPI00002252ED, UniRef:UniRef100_Q6MI97, UniRef:UniRef50_A0A514X0Z3, UniRef:UniRef90_K7YSK7
contig_1	cds	2206008	2206646	-	MJEBLD_02136		hypothetical protein	RefSeq:WP_011165620.1, SO:0001217, UniParc:UPI00002252EC, UniRef:UniRef100_Q6MI98, UniRef:UniRef50_Q6MI98, UniRef:UniRef90_Q6MI98
contig_1	cds	2206825	2207064	-	MJEBLD_02137		Lipoprotein	RefSeq:WP_048349785.1, SO:0001217, UniParc:UPI0002EBE168, UniRef:UniRef100_Q6MI99, UniRef:UniRef50_Q6MI99, UniRef:UniRef90_Q6MI99
contig_1	cds	2207138	2211661	-	MJEBLD_02138		Peptidase S74	RefSeq:WP_011165618.1, SO:0001217, UniParc:UPI00002252EA, UniRef:UniRef100_Q6MIA0, UniRef:UniRef50_A0A150WT11, UniRef:UniRef90_A0A1Z3N571
contig_1	cds	2211734	2216437	-	MJEBLD_02139		Cell wall surface anchor family protein	RefSeq:WP_011165617.1, SO:0001217, UniParc:UPI00002252E9, UniRef:UniRef100_Q6MIA1, UniRef:UniRef50_A0A150WT11, UniRef:UniRef90_Q6MIA1
contig_1	cds	2216604	2217500	-	MJEBLD_02140	rhaT	Transmembrane protein	COG:COG0697, COG:GER, RefSeq:WP_011165616.1, SO:0001217, UniParc:UPI00002252E8, UniRef:UniRef100_Q6MIA2, UniRef:UniRef50_A0A150WP77, UniRef:UniRef90_K7YSK1
contig_1	cds	2217513	2218397	-	MJEBLD_02141	rsuA	Putative pseudouridylate synthase	COG:COG1187, COG:J, RefSeq:WP_038448409.1, SO:0001217, UniParc:UPI000301D410, UniRef:UniRef100_A0A1Z3N574, UniRef:UniRef50_A0A1F3U0B3, UniRef:UniRef90_K7Z1E3
contig_1	cds	2218352	2219401	-	MJEBLD_02142		hypothetical protein	RefSeq:WP_011165614.1, SO:0001217, UniParc:UPI00002252E6, UniRef:UniRef100_Q6MIA4, UniRef:UniRef50_K7ZC37, UniRef:UniRef90_K7ZC37
contig_1	cds	2219512	2220015	+	MJEBLD_02143		hypothetical protein	RefSeq:WP_226988042.1, SO:0001217, UniParc:UPI00031B3672, UniRef:UniRef100_Q6MIA5, UniRef:UniRef50_A0A514XEH6, UniRef:UniRef90_K7YYR0
contig_1	cds	2220066	2220278	-	MJEBLD_02144		Putative transmembrane protein	RefSeq:WP_011165612.1, SO:0001217, UniParc:UPI00002252E4, UniRef:UniRef100_Q6MIA6, UniRef:UniRef50_Q6MIA6, UniRef:UniRef90_Q6MIA6
contig_1	cds	2220574	2221656	+	MJEBLD_02145		VWFA domain-containing protein	RefSeq:WP_038448406.1, SO:0001217, UniParc:UPI0002E80058, UniRef:UniRef100_Q6MIA7, UniRef:UniRef50_K7ZGV4, UniRef:UniRef90_Q6MIA7
contig_1	cds	2221725	2222468	+	MJEBLD_02146	tsx	DUF5020 domain-containing protein	COG:COG3248, COG:M, RefSeq:WP_038448405.1, SO:0001217, UniParc:UPI00031F1C6A, UniRef:UniRef100_Q6MIA8, UniRef:UniRef50_K7YSJ6, UniRef:UniRef90_K7YSJ6
contig_1	cds	2222481	2223938	+	MJEBLD_02147	tar	Chemotaxis protein	COG:COG0840, COG:T, RefSeq:WP_144313795.1, SO:0001217, UniParc:UPI0002DDB57F, UniRef:UniRef100_Q6MIA9, UniRef:UniRef50_Q6MIA9, UniRef:UniRef90_Q6MIA9
contig_1	cds	2223943	2225745	-	MJEBLD_02148	dsbD	Thiol:disulfide interchange protein	COG:COG4232, COG:O, EC:1.8.4.16, KEGG:K04084, RefSeq:WP_041583622.1, SO:0001217, UniParc:UPI0002FDFE6F, UniRef:UniRef100_Q6MIB0, UniRef:UniRef50_A0A940L3V3, UniRef:UniRef90_K7ZC35
contig_1	cds	2225849	2226715	+	MJEBLD_02149	motA	flagellar motor stator protein MotA	COG:COG1291, COG:N, KEGG:K02556, RefSeq:WP_038451640.1, SO:0001217, UniParc:UPI00045C13A8, UniRef:UniRef100_A0A1Z3N593, UniRef:UniRef50_A0A958KRI1, UniRef:UniRef90_K7YYQ7
contig_1	cds	2226718	2227674	+	MJEBLD_02150	motB	Chemotaxis MotB protein	COG:COG1360, COG:N, RefSeq:WP_011165606.1, SO:0001217, UniParc:UPI00002252DE, UniRef:UniRef100_Q6MIB2, UniRef:UniRef50_A0A514WZN7, UniRef:UniRef90_Q6MIB2
contig_1	cds	2227646	2228329	-	MJEBLD_02151		Ion channel protein Tsx	RefSeq:WP_011165605.1, SO:0001217, UniParc:UPI00002252DD, UniRef:UniRef100_Q6MIB3, UniRef:UniRef50_A0A150WP40, UniRef:UniRef90_A0A1Z3N585
contig_1	cds	2228439	2229269	+	MJEBLD_02152	yobV	DNA polymerase III alpha subunit	COG:COG2378, COG:K, RefSeq:WP_011165604.1, SO:0001217, UniParc:UPI00002252DC, UniRef:UniRef100_Q6MIB4, UniRef:UniRef50_Q6MIB4, UniRef:UniRef90_Q6MIB4
contig_1	cds	2229274	2231778	-	MJEBLD_02153		hypothetical protein	PFAM:PF17164.10, RefSeq:WP_011165603.1, SO:0001217, UniParc:UPI00002252DB, UniRef:UniRef100_Q6MIB5, UniRef:UniRef50_Q6MIB5, UniRef:UniRef90_Q6MIB5
contig_1	cds	2231935	2233398	-	MJEBLD_02154	hflX	GTPase HflX	COG:COG2262, COG:J, GO:0005525, RefSeq:WP_011165602.1, SO:0001217, UniParc:UPI00002252DA, UniRef:UniRef100_Q6MIB6, UniRef:UniRef50_A9H253, UniRef:UniRef90_K7ZC33
