# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	130247	131347	-	DLEPHM_01891	736.0	1.2e-267	1.0	0.888	0.997	UniRef:UniRef90_K7YXR3
contig_1	cds	131502	132767	-	DLEPHM_01892	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MM17
contig_1	cds	132823	133959	-	DLEPHM_01893	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MM16
contig_1	cds	133946	136288	-	DLEPHM_01894	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001A9A2BAF
contig_1	cds	136665	138008	+	DLEPHM_01895	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MM13
contig_1	cds	138250	140403	+	DLEPHM_01896	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MM12
contig_1	cds	140545	141729	-	DLEPHM_01897	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MM11
contig_1	cds	141738	142289	-	DLEPHM_01898	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MM10
contig_1	cds	142326	142529	-	DLEPHM_01899	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MM09
contig_1	cds	142602	143957	-	DLEPHM_01900	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MM08
contig_1	cds	144081	146771	+	DLEPHM_01901	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MM07
contig_1	cds	147003	147677	+	DLEPHM_01902	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MM06
contig_1	cds	147723	148820	+	DLEPHM_01903	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MM05
contig_1	cds	148823	149560	+	DLEPHM_01904	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Z3N8Q4
contig_1	cds	149697	150080	+	DLEPHM_01905	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MM02
contig_1	cds	150090	151466	-	DLEPHM_01906	903.0	0.0	1.0	0.974	1.0	UniRef:UniRef90_Q6MM01
contig_1	cds	151583	152443	+	DLEPHM_01907	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MM00
contig_1	cds	152457	153254	+	DLEPHM_01908	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLZ9
contig_1	cds	153260	156499	+	DLEPHM_01909	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLZ8
contig_1	cds	156572	158116	-	DLEPHM_01910	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLZ7
contig_1	cds	158272	158517	-	DLEPHM_01911	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLZ6
contig_1	cds	158664	160277	-	DLEPHM_01912	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLZ4
contig_1	cds	160418	161962	-	DLEPHM_01913	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLZ3
contig_1	cds	162131	162904	+	DLEPHM_01914	548.0	2.6e-197	1.0	0.889	1.0	UniRef:UniRef90_Q6MLZ2
contig_1	cds	162911	163858	-	DLEPHM_01915	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLZ1
contig_1	cds	163905	164267	-	DLEPHM_01916	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLY9
contig_1	cds	164297	164791	+	DLEPHM_01917	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002F6E32E
contig_1	cds	164781	165839	-	DLEPHM_01918	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLY8
contig_1	cds	166025	166255	+	DLEPHM_01919	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLY7
contig_1	cds	166231	168147	+	DLEPHM_01920	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLY6
contig_1	cds	168144	169310	-	DLEPHM_01921	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLY5
contig_1	cds	169298	170284	-	DLEPHM_01922	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLY4
contig_1	cds	170288	171175	-	DLEPHM_01923	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLY3
contig_1	cds	171176	172312	-	DLEPHM_01924	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLY2
contig_1	cds	172354	174009	-	DLEPHM_01925	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00045C0270
contig_1	cds	174200	175096	+	DLEPHM_01926	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLX9
contig_1	cds	175220	175954	+	DLEPHM_01927	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002E21603
contig_1	cds	175954	176706	+	DLEPHM_01928	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLX7
contig_1	cds	176703	177443	+	DLEPHM_01929	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLX6
contig_1	cds	177440	178546	+	DLEPHM_01930	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLX5
contig_1	cds	178543	179619	+	DLEPHM_01931	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLX4
contig_1	cds	179600	180100	-	DLEPHM_01932	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLX3
contig_1	cds	180178	180333	+	DLEPHM_01933	-	-	-	-	-	-
contig_1	tRNA	180408	180483	+	DLEPHM_01934	77.3	-	-	-	-	-
contig_1	cds	180612	180920	+	DLEPHM_01935	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLX0
contig_1	cds	180950	181429	+	DLEPHM_01936	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLW9
contig_1	cds	181476	182279	-	DLEPHM_01937	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLW8
contig_1	cds	182466	182723	+	DLEPHM_01938	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLW7
contig_1	cds	182762	184228	+	DLEPHM_01939	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLW6
contig_1	tRNA	184334	184420	+	DLEPHM_01940	74.6	-	-	-	-	-
contig_1	cds	184582	187203	-	DLEPHM_01941	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLW5
contig_1	cds	187392	187808	-	DLEPHM_01942	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLW4
contig_1	cds	187870	188052	-	DLEPHM_01943	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLW3
contig_1	cds	188175	189767	+	DLEPHM_01944	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLW2
contig_1	cds	189922	191139	+	DLEPHM_01945	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLW1
contig_1	cds	191208	191513	+	DLEPHM_01946	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002DE6E73
contig_1	cds	191635	192102	+	DLEPHM_01947	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLV9
contig_1	cds	192056	193141	-	DLEPHM_01948	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLV8
contig_1	cds	193152	193916	-	DLEPHM_01949	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLV7
contig_1	cds	194064	194822	-	DLEPHM_01950	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLV6
contig_1	cds	194932	196062	-	DLEPHM_01951	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLV5
contig_1	cds	196142	196582	-	DLEPHM_01952	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLV4
contig_1	cds	196858	197601	+	DLEPHM_01953	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLV3
contig_1	cds	197660	198331	+	DLEPHM_01954	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLV2
contig_1	cds	198337	198684	-	DLEPHM_01955	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLV1
contig_1	cds	198788	199264	-	DLEPHM_01956	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLV0
contig_1	cds	199392	200162	+	DLEPHM_01957	471.0	1.8e-167	0.977	1.0	0.956	UniRef:UniRef90_K7YV78
contig_1	cds	200295	200672	+	DLEPHM_01958	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLU8
contig_1	cds	201089	201280	+	DLEPHM_01959	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLU7
contig_1	cds	201344	201583	+	DLEPHM_01960	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLU6
contig_1	cds	201639	201947	+	DLEPHM_01961	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLU5
contig_1	cds	202022	202687	+	DLEPHM_01962	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLU4
contig_1	cds	202712	203950	+	DLEPHM_01963	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLU3
contig_1	cds	204496	205809	+	DLEPHM_01964	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B0FPE2
contig_1	cds	205806	205946	-	DLEPHM_01965	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLT9
contig_1	cds	205956	206516	-	DLEPHM_01966	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLT8
contig_1	cds	206575	206997	+	DLEPHM_01967	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLT7
contig_1	cds	206976	207938	+	DLEPHM_01968	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLT6
contig_1	cds	207954	208247	+	DLEPHM_01969	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLT5
contig_1	cds	208380	211079	+	DLEPHM_01970	1743.0	0.0	1.0	0.998	1.0	UniRef:UniRef90_Q6MLT4
contig_1	cds	211167	211652	+	DLEPHM_01971	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLT3
contig_1	cds	211718	212149	+	DLEPHM_01972	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLT2
contig_1	cds	212139	212516	+	DLEPHM_01973	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLT1
contig_1	cds	212573	212803	+	DLEPHM_01974	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLT0
contig_1	cds	212876	214225	+	DLEPHM_01975	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLS9
contig_1	cds	214227	215177	+	DLEPHM_01976	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLS8
contig_1	cds	215274	217211	+	DLEPHM_01977	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLS7
contig_1	cds	217288	218097	+	DLEPHM_01978	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLS6
contig_1	cds	218097	218519	+	DLEPHM_01979	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLS5
contig_1	cds	218497	219894	+	DLEPHM_01980	827.0	5.8e-301	1.004	1.0	0.904	UniRef:UniRef90_Q6MLS4
contig_1	cds	219932	220657	+	DLEPHM_01981	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q3V7R4
contig_1	cds	220659	221102	+	DLEPHM_01982	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLS3
contig_1	cds	221114	221761	-	DLEPHM_01983	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLS2
contig_1	cds	221851	222348	-	DLEPHM_01984	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLS1
contig_1	cds	222345	224024	-	DLEPHM_01985	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLS0
contig_1	cds	224027	225481	-	DLEPHM_01986	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLR9
contig_1	cds	225691	226896	+	DLEPHM_01987	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLR8
contig_1	cds	226889	227971	+	DLEPHM_01988	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLR7
contig_1	cds	227956	229299	+	DLEPHM_01989	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLR6
contig_1	cds	229296	230000	+	DLEPHM_01990	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLR5
contig_1	cds	230002	230913	+	DLEPHM_01991	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLR4
contig_1	cds	230891	232240	+	DLEPHM_01992	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLR3
contig_1	cds	232233	233600	+	DLEPHM_01993	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLR2
contig_1	cds	233611	234381	-	DLEPHM_01994	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLR1
contig_1	cds	234492	235046	-	DLEPHM_01995	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLR0
contig_1	cds	235220	236524	+	DLEPHM_01996	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLQ9
contig_1	cds	236521	237804	+	DLEPHM_01997	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002D5A796
contig_1	cds	237808	238737	+	DLEPHM_01998	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLQ7
contig_1	cds	238737	239798	+	DLEPHM_01999	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLQ6
contig_1	cds	239800	241209	+	DLEPHM_02000	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLQ5
contig_1	cds	241264	241902	-	DLEPHM_02001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLQ4
contig_1	cds	242111	244612	+	DLEPHM_02002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLQ3
contig_1	cds	244662	246971	+	DLEPHM_02003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLQ2
contig_1	cds	247027	247221	-	DLEPHM_02004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLQ1
contig_1	cds	247306	247569	-	DLEPHM_02005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLQ0
contig_1	cds	247810	248280	+	DLEPHM_02006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLP9
contig_1	cds	248380	249186	+	DLEPHM_02007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLP8
contig_1	cds	249194	250006	+	DLEPHM_02008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLP7
contig_1	cds	250021	250455	+	DLEPHM_02009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLP6
contig_1	cds	250527	251396	+	DLEPHM_02010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLP5
contig_1	cds	251469	251786	-	DLEPHM_02011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLP4
contig_1	cds	251958	252656	-	DLEPHM_02012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P62033
contig_1	cds	252739	253530	+	DLEPHM_02013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLP2
contig_1	cds	253527	254552	-	DLEPHM_02014	694.0	7.2e-253	1.0	0.991	0.997	UniRef:UniRef90_Q6MLP1
contig_1	cds	254545	255282	-	DLEPHM_02015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLP0
contig_1	cds	255279	255668	-	DLEPHM_02016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLN9
contig_1	cds	255665	256585	-	DLEPHM_02017	607.0	4.2e-219	1.0	0.953	1.0	UniRef:UniRef90_Q6MLN8
contig_1	cds	256714	256935	-	DLEPHM_02018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLN7
contig_1	cds	257108	258310	-	DLEPHM_02019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLN6
contig_1	cds	258323	259786	-	DLEPHM_02020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLN5
contig_1	cds	259903	261069	-	DLEPHM_02021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLN4
contig_1	cds	261439	262095	+	DLEPHM_02022	427.0	2.2e-151	1.0	0.991	1.0	UniRef:UniRef90_Q6MLN2
contig_1	cds	262242	263240	+	DLEPHM_02023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLN1
contig_1	cds	263249	264715	+	DLEPHM_02024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLN0
contig_1	cds	264690	265265	+	DLEPHM_02025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLM9
contig_1	cds	265262	266161	+	DLEPHM_02026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLM8
contig_1	cds	266162	266671	+	DLEPHM_02027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLM7
contig_1	cds	266784	267266	+	DLEPHM_02028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLM6
contig_1	cds	267256	268176	-	DLEPHM_02029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLM5
contig_1	cds	268269	269267	-	DLEPHM_02030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLM4
contig_1	cds	269408	271813	-	DLEPHM_02031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLM3
contig_1	cds	272304	273311	-	DLEPHM_02032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLM2
contig_1	cds	273351	274106	+	DLEPHM_02033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLM1
contig_1	cds	274171	274884	+	DLEPHM_02034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLM0
contig_1	cds	274885	276867	-	DLEPHM_02035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLL9
contig_1	cds	276864	277430	-	DLEPHM_02036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLL8
contig_1	cds	277427	278947	-	DLEPHM_02037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLL7
contig_1	cds	279091	279597	+	DLEPHM_02038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002F219E9
contig_1	cds	279594	282635	-	DLEPHM_02039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLL5
contig_1	cds	282740	284239	+	DLEPHM_02040	962.0	0.0	1.0	0.980	1.0	UniRef:UniRef90_Q6MLL4
contig_1	cds	284246	285556	-	DLEPHM_02041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLL3
contig_1	cds	285619	286302	-	DLEPHM_02042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLL2
contig_1	cds	286378	286959	+	DLEPHM_02043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLL1
contig_1	cds	287266	289131	+	DLEPHM_02044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLL0
contig_1	cds	289128	290267	-	DLEPHM_02045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLK9
contig_1	cds	290670	291260	+	DLEPHM_02046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLK7
contig_1	cds	291321	292235	-	DLEPHM_02047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLK6
contig_1	cds	292457	293062	+	DLEPHM_02048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLK5
contig_1	cds	293078	293368	-	DLEPHM_02049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLK4
contig_1	cds	293780	294757	+	DLEPHM_02050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLK3
contig_1	cds	294896	295477	-	DLEPHM_02051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLK2
contig_1	cds	295609	296856	-	DLEPHM_02052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLK1
contig_1	cds	296958	297434	-	DLEPHM_02053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLK0
contig_1	cds	297438	298709	-	DLEPHM_02054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLJ9
contig_1	cds	298716	298952	-	DLEPHM_02055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLJ8
contig_1	cds	299068	299817	-	DLEPHM_02056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLJ7
contig_1	cds	299896	300870	-	DLEPHM_02057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLJ6
contig_1	cds	300874	301785	-	DLEPHM_02058	602.0	3.6e-217	1.0	0.915	1.0	UniRef:UniRef90_Q6MLJ5
contig_1	cds	301900	302085	-	DLEPHM_02059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLJ4
contig_1	cds	302158	302715	-	DLEPHM_02060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLJ3
contig_1	cds	302889	303752	+	DLEPHM_02061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLJ2
contig_1	cds	303797	304057	-	DLEPHM_02062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLJ1
contig_1	cds	304093	305415	+	DLEPHM_02063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLJ0
contig_1	cds	305419	306351	-	DLEPHM_02064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLI9
contig_1	cds	306348	307109	-	DLEPHM_02065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLI8
contig_1	cds	307106	307852	-	DLEPHM_02066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003193342
contig_1	cds	307854	308465	-	DLEPHM_02067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLI6
contig_1	cds	308658	308990	+	DLEPHM_02068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLI5
contig_1	cds	308991	309524	-	DLEPHM_02069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLI4
contig_1	cds	309908	310498	+	DLEPHM_02070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLI3
contig_1	cds	310495	312237	+	DLEPHM_02071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLI2
contig_1	cds	312366	313481	+	DLEPHM_02072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00031C7AC4
contig_1	cds	313616	314422	+	DLEPHM_02073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLI0
contig_1	cds	314435	315583	+	DLEPHM_02074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLH9
contig_1	cds	315593	315973	+	DLEPHM_02075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLH8
contig_1	cds	315951	318263	-	DLEPHM_02076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLH7
contig_1	cds	318407	319588	-	DLEPHM_02077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLH6
contig_1	cds	319591	320367	-	DLEPHM_02078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLH5
contig_1	cds	320503	321861	+	DLEPHM_02079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLH4
contig_1	cds	322085	322669	+	DLEPHM_02080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00345B7552
contig_1	cds	322732	323268	-	DLEPHM_02081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLH2
contig_1	cds	323270	323989	-	DLEPHM_02082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLH1
contig_1	cds	324046	324786	-	DLEPHM_02083	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLH0
contig_1	cds	324862	326190	-	DLEPHM_02084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLG9
contig_1	cds	326419	326988	+	DLEPHM_02085	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLG8
contig_1	cds	326985	327830	-	DLEPHM_02086	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLG7
contig_1	cds	327859	328830	-	DLEPHM_02087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLG6
contig_1	cds	328892	329329	-	DLEPHM_02088	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLG5
contig_1	cds	329441	330475	-	DLEPHM_02089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLG4
contig_1	cds	330488	330631	-	DLEPHM_02090	-	-	-	-	-	-
contig_1	cds	330790	331131	-	DLEPHM_02091	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI002ED804B0
contig_1	cds	331202	331513	-	DLEPHM_02092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLG2
contig_1	cds	331519	332424	-	DLEPHM_02093	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLG1
contig_1	cds	332473	332871	-	DLEPHM_02094	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLG0
contig_1	cds	333023	333724	+	DLEPHM_02095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLF9
contig_1	cds	333786	336710	-	DLEPHM_02096	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLF8
contig_1	cds	336774	337403	+	DLEPHM_02097	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLF7
contig_1	cds	337400	337837	-	DLEPHM_02098	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLF6
contig_1	cds	337903	339069	+	DLEPHM_02099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLF5
contig_1	cds	339046	339681	-	DLEPHM_02100	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLF4
contig_1	cds	339694	341523	-	DLEPHM_02101	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLF3
contig_1	cds	341587	342321	-	DLEPHM_02102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLF2
contig_1	cds	342395	343363	+	DLEPHM_02103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLF1
contig_1	cds	343436	344050	-	DLEPHM_02104	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLF0
contig_1	cds	344264	345832	-	DLEPHM_02105	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLE9
contig_1	cds	345944	346999	+	DLEPHM_02106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLE8
contig_1	cds	346983	347762	+	DLEPHM_02107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLE7
contig_1	cds	347759	348235	-	DLEPHM_02108	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLE6
contig_1	cds	348317	348928	-	DLEPHM_02109	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6MLE5
contig_1	tRNA	349060	349135	+	DLEPHM_02110	75.7	-	-	-	-	-
